Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
320660,Apple Airpods Headphones,1,150.0,2022-12-29 18:14:00,337 Madison St,San Francisco,CA
320666,iPhone,1,800.0,2022-12-08 11:19:00,339 Elm St,San Francisco,CA
320666,Lightning Charging Cable,4,14.95,2022-12-08 11:19:00,339 Elm St,San Francisco,CA
320668,Wired Headphones,1,11.99,2022-12-08 19:36:00,443 South St,Seattle,WA
320677,Lightning Charging Cable,2,14.95,2022-12-26 13:03:00,933 Chestnut St,Seattle,WA
320679,Google Phone,1,600.0,2022-12-25 00:03:00,487 Main St,Seattle,WA
320683,AA Batteries (4-pack),2,3.84,2022-12-18 15:28:00,839 8th St,Seattle,WA
320683,34in Ultrawide Monitor,1,379.99,2022-12-18 15:28:00,839 8th St,Seattle,WA
320685,USB-C Charging Cable,1,11.95,2022-12-14 11:49:00,229 Chestnut St,Atlanta,GA
320690,USB-C Charging Cable,2,11.95,2022-12-08 12:10:00,654 Spruce St,Portland,ME
320697,Wired Headphones,1,11.99,2022-12-29 20:16:00,524 Washington St,San Francisco,CA
320701,iPhone,1,800.0,2022-12-30 09:07:00,52 Dogwood St,Los Angeles,CA
320701,Apple Airpods Headphones,1,150.0,2022-12-30 09:07:00,52 Dogwood St,Los Angeles,CA
320701,Wired Headphones,2,11.99,2022-12-30 09:07:00,52 Dogwood St,Los Angeles,CA
320709,Wired Headphones,2,11.99,2022-12-11 13:40:00,4 12th St,Dallas,TX
320712,iPhone,1,800.0,2022-12-24 15:27:00,743 5th St,San Francisco,CA
320712,Wired Headphones,1,11.99,2022-12-24 15:27:00,743 5th St,San Francisco,CA
320715,Lightning Charging Cable,2,14.95,2022-12-15 16:58:00,615 2nd St,Portland,ME
320723,AAA Batteries (4-pack),1,2.99,2022-12-30 22:03:00,477 Dogwood St,Portland,ME
320726,27in FHD Monitor,1,149.99,2022-12-10 16:43:00,49 Main St,Los Angeles,CA
320732,Apple Airpods Headphones,1,150.0,2022-12-03 11:07:00,845 5th St,Atlanta,GA
320735,Lightning Charging Cable,2,14.95,2022-12-01 18:17:00,207 North St,Seattle,WA
320748,Lightning Charging Cable,1,14.95,2022-12-27 10:31:00,194 Chestnut St,Atlanta,GA
320749,Bose SoundSport Headphones,1,99.99,2022-12-07 15:56:00,719 Jefferson St,New York City,NY
320752,Wired Headphones,2,11.99,2022-12-24 19:04:00,222 Sunset St,San Francisco,CA
320758,AAA Batteries (4-pack),4,2.99,2022-12-06 21:58:00,746 Lake St,Dallas,TX
320762,Lightning Charging Cable,1,14.95,2022-12-25 20:20:00,266 Sunset St,Atlanta,GA
320767,ThinkPad Laptop,1,999.99,2022-12-16 04:17:00,237 5th St,Seattle,WA
320771,AA Batteries (4-pack),2,3.84,2022-12-04 15:45:00,935 Hickory St,Atlanta,GA
320775,Bose SoundSport Headphones,1,99.99,2022-12-18 15:37:00,816 Willow St,Seattle,WA
320775,Lightning Charging Cable,1,14.95,2022-12-18 15:37:00,816 Willow St,Seattle,WA
320776,Apple Airpods Headphones,1,150.0,2022-12-23 20:33:00,674 South St,Los Angeles,CA
320782,LG Dryer,1,600.0,2022-12-11 16:28:00,913 1st St,New York City,NY
320790,AA Batteries (4-pack),2,3.84,2022-12-14 12:33:00,973 Lakeview St,Seattle,WA
320792,AAA Batteries (4-pack),2,2.99,2022-12-21 21:47:00,248 Lincoln St,Boston,MA
320806,Wired Headphones,1,11.99,2022-12-05 20:25:00,781 7th St,Dallas,TX
320811,Apple Airpods Headphones,1,150.0,2022-12-18 00:35:00,318 10th St,Boston,MA
320813,Bose SoundSport Headphones,1,99.99,2022-12-27 08:15:00,728 11th St,Boston,MA
320821,34in Ultrawide Monitor,1,379.99,2022-12-23 03:35:00,855 Willow St,Dallas,TX
320838,Apple Airpods Headphones,1,150.0,2022-12-22 14:37:00,454 Adams St,Seattle,WA
320842,AAA Batteries (4-pack),2,2.99,2022-12-24 10:26:00,724 Washington St,Boston,MA
320849,Wired Headphones,2,11.99,2022-12-16 13:51:00,343 Dogwood St,Portland,OR
320850,27in 4K Gaming Monitor,1,389.99,2022-12-21 23:37:00,883 Center St,Portland,ME
320851,AAA Batteries (4-pack),4,2.99,2022-12-18 22:03:00,386 Dogwood St,Atlanta,GA
320859,iPhone,1,800.0,2022-12-15 09:38:00,406 Sunset St,Portland,ME
320859,Lightning Charging Cable,2,14.95,2022-12-15 09:38:00,406 Sunset St,Portland,ME
320861,Wired Headphones,1,11.99,2022-12-30 11:03:00,676 Hill St,Portland,ME
320871,Lightning Charging Cable,1,14.95,2022-12-21 20:04:00,516 1st St,Seattle,WA
320872,AAA Batteries (4-pack),4,2.99,2022-12-03 20:27:00,350 West St,Atlanta,GA
320886,Lightning Charging Cable,2,14.95,2022-12-31 11:37:00,239 Chestnut St,San Francisco,CA
320890,Apple Airpods Headphones,1,150.0,2022-12-16 19:56:00,954 Washington St,Seattle,WA
320891,Vareebadd Phone,1,400.0,2022-12-19 09:03:00,736 11th St,San Francisco,CA
320902,Apple Airpods Headphones,1,150.0,2022-12-22 20:55:00,268 14th St,San Francisco,CA
320905,AA Batteries (4-pack),1,3.84,2022-12-01 12:44:00,282 Hill St,Portland,ME
320915,AAA Batteries (4-pack),2,2.99,2022-12-07 13:43:00,391 Dogwood St,Los Angeles,CA
320930,Wired Headphones,1,11.99,2022-12-08 08:35:00,34 Elm St,New York City,NY
320930,27in 4K Gaming Monitor,1,389.99,2022-12-08 08:35:00,34 Elm St,New York City,NY
320934,AA Batteries (4-pack),2,3.84,2022-12-11 18:21:00,910 9th St,San Francisco,CA
320940,AA Batteries (4-pack),2,3.84,2022-12-30 14:58:00,626 Hickory St,Boston,MA
320941,Bose SoundSport Headphones,1,99.99,2022-12-11 23:14:00,285 Lake St,Seattle,WA
320948,Lightning Charging Cable,2,14.95,2022-12-18 09:09:00,985 Lincoln St,Seattle,WA
320953,Macbook Pro Laptop,1,1700.0,2022-12-02 22:07:00,726 Hickory St,Austin,TX
320955,Wired Headphones,2,11.99,2022-12-08 18:17:00,360 9th St,Seattle,WA
320987,34in Ultrawide Monitor,1,379.99,2022-12-01 11:03:00,951 Park St,New York City,NY
320993,AAA Batteries (4-pack),4,2.99,2022-12-17 05:53:00,650 Walnut St,Austin,TX
320999,Wired Headphones,1,11.99,2022-12-30 13:48:00,211 7th St,San Francisco,CA
321000,27in 4K Gaming Monitor,1,389.99,2022-12-04 18:58:00,463 Park St,Seattle,WA
321015,Wired Headphones,2,11.99,2022-12-22 09:26:00,438 Sunset St,Portland,OR
321018,USB-C Charging Cable,2,11.95,2022-12-08 09:20:00,341 Maple St,Seattle,WA
321023,iPhone,1,800.0,2022-12-01 14:31:00,794 Park St,Los Angeles,CA
321023,Wired Headphones,2,11.99,2022-12-01 14:31:00,794 Park St,Los Angeles,CA
321029,27in FHD Monitor,1,149.99,2022-12-23 10:45:00,457 Washington St,Seattle,WA
321029,Lightning Charging Cable,1,14.95,2022-12-23 10:45:00,457 Washington St,Seattle,WA
321044,USB-C Charging Cable,2,11.95,2022-12-02 17:26:00,194 10th St,Los Angeles,CA
321047,iPhone,1,800.0,2022-12-05 09:49:00,498 West St,Austin,TX
321047,Lightning Charging Cable,2,14.95,2022-12-05 09:49:00,498 West St,Austin,TX
321047,Lightning Charging Cable,1,14.95,2022-12-05 09:49:00,498 West St,Austin,TX
321052,Wired Headphones,2,11.99,2022-12-14 10:49:00,625 1st St,Austin,TX
321064,AA Batteries (4-pack),2,3.84,2022-12-09 12:31:00,238 Main St,Seattle,WA
321068,Wired Headphones,2,11.99,2022-12-27 23:25:00,539 Hill St,Los Angeles,CA
321069,Google Phone,1,600.0,2022-12-11 17:08:00,852 South St,Seattle,WA
321078,Bose SoundSport Headphones,1,99.99,2022-12-15 12:21:00,223 Sunset St,Austin,TX
321079,Google Phone,1,600.0,2022-12-04 14:58:00,811 River St,Portland,OR
321085,Lightning Charging Cable,2,14.95,2022-12-05 11:44:00,492 6th St,Atlanta,GA
321091,AA Batteries (4-pack),8,3.84,2022-12-14 21:13:00,589 Washington St,Seattle,WA
321093,ThinkPad Laptop,1,999.99,2022-12-26 23:14:00,840 Wilson St,Austin,TX
321098,Lightning Charging Cable,2,14.95,2022-12-26 18:20:00,94 2nd St,Portland,OR
321109,AAA Batteries (4-pack),4,2.99,2022-12-09 13:12:00,209 5th St,Los Angeles,CA
321115,AAA Batteries (4-pack),2,2.99,2022-12-15 13:35:00,41 Forest St,Seattle,WA
321123,AAA Batteries (4-pack),8,2.99,2022-12-21 11:36:00,615 Ridge St,Los Angeles,CA
321124,Wired Headphones,1,11.99,2022-12-19 11:29:00,165 12th St,Austin,TX
321125,Flatscreen TV,1,300.0,2022-12-18 10:57:00,295 Washington St,Los Angeles,CA
321136,27in FHD Monitor,1,149.99,2022-12-24 14:20:00,310 2nd St,Seattle,WA
321139,Lightning Charging Cable,2,14.95,2022-12-08 22:39:00,475 Dogwood St,Los Angeles,CA
321140,Wired Headphones,2,11.99,2022-12-13 10:41:00,178 1st St,Seattle,WA
321149,Apple Airpods Headphones,1,150.0,2022-12-09 18:21:00,803 Washington St,San Francisco,CA
321153,27in FHD Monitor,1,149.99,2022-12-12 12:42:00,91 4th St,Los Angeles,CA
321160,AAA Batteries (4-pack),4,2.99,2022-12-04 16:48:00,584 West St,San Francisco,CA
321197,Wired Headphones,4,11.99,2022-12-10 15:59:00,750 Willow St,Dallas,TX
321204,AAA Batteries (4-pack),4,2.99,2022-12-02 11:24:00,979 West St,San Francisco,CA
321211,AAA Batteries (4-pack),4,2.99,2022-12-15 21:54:00,997 2nd St,San Francisco,CA
321225,AAA Batteries (4-pack),2,2.99,2022-12-11 13:12:00,340 14th St,Portland,ME
321234,Lightning Charging Cable,2,14.95,2022-12-13 22:48:00,895 West St,Boston,MA
321238,AA Batteries (4-pack),1,3.84,2022-12-13 17:51:00,439 10th St,Seattle,WA
321242,AA Batteries (4-pack),2,3.84,2022-12-01 20:49:00,414 Elm St,Seattle,WA
321249,USB-C Charging Cable,1,11.95,2022-12-17 21:29:00,906 West St,Dallas,TX
321265,USB-C Charging Cable,2,11.95,2022-12-16 23:45:00,659 1st St,Seattle,WA
321268,AAA Batteries (4-pack),1,2.99,2022-12-01 13:40:00,634 5th St,Seattle,WA
321273,Apple Airpods Headphones,1,150.0,2022-12-06 16:17:00,658 Highland St,San Francisco,CA
321284,AAA Batteries (4-pack),2,2.99,2022-12-07 19:53:00,789 Cedar St,Portland,ME
321288,Bose SoundSport Headphones,1,99.99,2022-12-31 16:42:00,604 Willow St,Seattle,WA
321291,34in Ultrawide Monitor,1,379.99,2022-12-09 00:22:00,819 Johnson St,Los Angeles,CA
321295,USB-C Charging Cable,1,11.95,2022-12-18 09:46:00,310 Cedar St,Boston,MA
321296,USB-C Charging Cable,1,11.95,2022-12-04 03:42:00,341 1st St,Atlanta,GA
321301,27in FHD Monitor,1,149.99,2022-12-10 10:16:00,765 12th St,New York City,NY
321302,Flatscreen TV,1,300.0,2022-12-14 12:21:00,857 1st St,Dallas,TX
321309,USB-C Charging Cable,2,11.95,2022-12-27 00:44:00,992 Maple St,San Francisco,CA
321330,27in FHD Monitor,2,149.99,2022-12-24 21:04:00,482 Walnut St,Boston,MA
321331,Lightning Charging Cable,2,14.95,2022-12-30 16:31:00,709 7th St,Portland,OR
321338,USB-C Charging Cable,2,11.95,2022-12-26 05:35:00,125 4th St,Portland,OR
321339,Apple Airpods Headphones,1,150.0,2022-12-25 18:18:00,5 Highland St,Atlanta,GA
321348,iPhone,1,800.0,2022-12-16 19:24:00,255 5th St,Dallas,TX
321352,27in 4K Gaming Monitor,1,389.99,2022-12-14 16:09:00,658 Willow St,San Francisco,CA
321358,USB-C Charging Cable,2,11.95,2022-12-10 19:12:00,847 Elm St,San Francisco,CA
321359,USB-C Charging Cable,1,11.95,2022-12-21 11:03:00,836 Cedar St,Seattle,WA
321367,USB-C Charging Cable,4,11.95,2022-12-18 21:42:00,592 4th St,Seattle,WA
321368,Lightning Charging Cable,1,14.95,2022-12-22 18:09:00,174 Wilson St,San Francisco,CA
321391,Flatscreen TV,1,300.0,2022-12-05 09:53:00,342 Lincoln St,Atlanta,GA
321402,AA Batteries (4-pack),2,3.84,2022-12-27 16:25:00,984 Meadow St,San Francisco,CA
321415,AAA Batteries (4-pack),1,2.99,2022-12-02 19:25:00,290 5th St,Boston,MA
321426,Apple Airpods Headphones,1,150.0,2022-12-25 11:13:00,267 River St,Boston,MA
321427,AA Batteries (4-pack),4,3.84,2022-12-29 14:09:00,158 Adams St,Los Angeles,CA
321428,27in FHD Monitor,1,149.99,2022-12-24 21:48:00,887 Lincoln St,Seattle,WA
321429,AA Batteries (4-pack),4,3.84,2022-12-24 13:56:00,900 Cherry St,Portland,OR
321430,Lightning Charging Cable,2,14.95,2022-12-08 10:26:00,197 1st St,Seattle,WA
321433,Bose SoundSport Headphones,1,99.99,2022-12-19 13:02:00,255 13th St,Seattle,WA
321439,AA Batteries (4-pack),2,3.84,2022-12-29 17:53:00,523 Dogwood St,San Francisco,CA
321442,Vareebadd Phone,1,400.0,2022-12-08 13:38:00,78 Willow St,Los Angeles,CA
321442,Wired Headphones,1,11.99,2022-12-08 13:38:00,78 Willow St,Los Angeles,CA
321461,Apple Airpods Headphones,1,150.0,2022-12-19 17:37:00,904 Elm St,Portland,ME
321467,Lightning Charging Cable,2,14.95,2022-12-22 19:34:00,214 Lakeview St,Atlanta,GA
321468,USB-C Charging Cable,2,11.95,2022-12-24 12:18:00,2 Spruce St,San Francisco,CA
321471,USB-C Charging Cable,2,11.95,2022-12-03 15:06:00,848 South St,Seattle,WA
321474,Lightning Charging Cable,1,14.95,2022-12-16 13:10:00,723 2nd St,Seattle,WA
321485,Lightning Charging Cable,1,14.95,2022-12-15 08:37:00,794 North St,Seattle,WA
321490,iPhone,1,800.0,2022-12-11 16:15:00,356 Maple St,Dallas,TX
321491,Lightning Charging Cable,2,14.95,2022-12-03 14:24:00,492 Forest St,Portland,ME
321504,Apple Airpods Headphones,1,150.0,2022-12-22 10:58:00,406 Center St,Portland,ME
321505,AA Batteries (4-pack),4,3.84,2022-12-28 08:10:00,915 Spruce St,Portland,ME
321512,AA Batteries (4-pack),2,3.84,2022-12-04 18:57:00,865 Madison St,Seattle,WA
321513,20in Monitor,1,109.99,2022-12-08 16:41:00,325 10th St,Boston,MA
321517,Wired Headphones,1,11.99,2022-12-31 08:33:00,570 11th St,Seattle,WA
321518,Bose SoundSport Headphones,1,99.99,2022-12-17 17:44:00,231 2nd St,Seattle,WA
321526,AAA Batteries (4-pack),4,2.99,2022-12-03 01:09:00,861 Cherry St,Atlanta,GA
321530,AAA Batteries (4-pack),4,2.99,2022-12-07 23:44:00,73 9th St,Portland,OR
321531,USB-C Charging Cable,2,11.95,2022-12-25 14:17:00,9 Pine St,Los Angeles,CA
321534,USB-C Charging Cable,2,11.95,2022-12-30 16:03:00,481 9th St,Seattle,WA
321539,AA Batteries (4-pack),4,3.84,2022-12-01 13:34:00,479 South St,Los Angeles,CA
321543,Apple Airpods Headphones,1,150.0,2022-12-31 15:33:00,301 North St,San Francisco,CA
321548,AA Batteries (4-pack),8,3.84,2022-12-29 11:56:00,514 Jefferson St,Portland,OR
321564,Apple Airpods Headphones,1,150.0,2022-12-05 23:27:00,884 Highland St,Los Angeles,CA
321586,Macbook Pro Laptop,1,1700.0,2022-12-09 16:04:00,875 Meadow St,San Francisco,CA
321587,Wired Headphones,1,11.99,2022-12-30 11:39:00,788 1st St,Portland,ME
321592,Wired Headphones,1,11.99,2022-12-16 15:11:00,929 6th St,Portland,ME
321603,Wired Headphones,2,11.99,2022-12-02 14:11:00,710 Wilson St,Boston,MA
321605,AAA Batteries (4-pack),1,2.99,2022-12-20 09:19:00,222 Lincoln St,Los Angeles,CA
321606,AAA Batteries (4-pack),4,2.99,2022-12-14 16:29:00,648 Washington St,Austin,TX
321609,Apple Airpods Headphones,1,150.0,2022-12-10 10:26:00,388 Walnut St,Los Angeles,CA
321614,Wired Headphones,2,11.99,2022-12-10 09:42:00,367 Cedar St,Boston,MA
321627,AAA Batteries (4-pack),12,2.99,2022-12-25 15:12:00,321 Lake St,Portland,ME
321630,Macbook Pro Laptop,1,1700.0,2022-12-20 21:04:00,23 13th St,Portland,ME
321643,Flatscreen TV,1,300.0,2022-12-30 23:51:00,841 Sunset St,Portland,ME
321655,USB-C Charging Cable,2,11.95,2022-12-22 12:10:00,125 Johnson St,Boston,MA
321659,Flatscreen TV,1,300.0,2022-12-05 11:23:00,754 Highland St,Portland,OR
321659,Bose SoundSport Headphones,1,99.99,2022-12-05 11:23:00,754 Highland St,Portland,OR
321672,34in Ultrawide Monitor,1,379.99,2022-12-27 21:32:00,928 6th St,Los Angeles,CA
321676,Bose SoundSport Headphones,1,99.99,2022-12-12 21:25:00,660 Washington St,Portland,ME
321695,AA Batteries (4-pack),1,3.84,2022-12-31 20:20:00,873 10th St,Portland,ME
321700,AA Batteries (4-pack),4,3.84,2022-12-12 19:38:00,406 Spruce St,Los Angeles,CA
321703,LG Dryer,1,600.0,2022-12-13 16:00:00,475 Sunset St,New York City,NY
321708,AA Batteries (4-pack),1,3.84,2022-12-28 09:21:00,798 Elm St,Los Angeles,CA
321715,Lightning Charging Cable,2,14.95,2022-12-29 12:53:00,552 Washington St,Seattle,WA
321718,Lightning Charging Cable,1,14.95,2022-12-07 19:01:00,474 Washington St,Atlanta,GA
321721,AAA Batteries (4-pack),1,2.99,2022-12-19 21:47:00,491 Dogwood St,Austin,TX
321735,Google Phone,1,600.0,2022-12-15 23:55:00,443 6th St,Dallas,TX
321735,USB-C Charging Cable,1,11.95,2022-12-15 23:55:00,443 6th St,Dallas,TX
321739,27in FHD Monitor,1,149.99,2022-12-30 22:34:00,974 Spruce St,San Francisco,CA
321746,Wired Headphones,1,11.99,2022-12-05 19:34:00,95 14th St,Seattle,WA
321760,USB-C Charging Cable,2,11.95,2022-12-21 20:00:00,808 Spruce St,Portland,ME
321764,Google Phone,1,600.0,2022-12-15 11:48:00,896 South St,Seattle,WA
321765,20in Monitor,1,109.99,2022-12-12 15:04:00,121 Ridge St,Los Angeles,CA
321773,USB-C Charging Cable,1,11.95,2022-12-08 23:41:00,887 13th St,Atlanta,GA
321774,Lightning Charging Cable,1,14.95,2022-12-27 20:27:00,778 Spruce St,Seattle,WA
321780,AAA Batteries (4-pack),20,2.99,2022-12-12 20:21:00,697 8th St,Boston,MA
321792,AAA Batteries (4-pack),1,2.99,2022-12-24 12:56:00,402 6th St,San Francisco,CA
321808,AA Batteries (4-pack),2,3.84,2022-12-19 18:55:00,354 9th St,Atlanta,GA
321818,34in Ultrawide Monitor,1,379.99,2022-12-07 09:23:00,768 Hill St,Seattle,WA
321840,USB-C Charging Cable,2,11.95,2022-12-23 06:22:00,809 River St,Boston,MA
321841,AA Batteries (4-pack),1,3.84,2022-12-22 07:53:00,344 Spruce St,Portland,ME
321843,Bose SoundSport Headphones,1,99.99,2022-12-15 23:19:00,45 Madison St,Los Angeles,CA
321846,AAA Batteries (4-pack),2,2.99,2022-12-31 13:38:00,588 Ridge St,Boston,MA
321859,Flatscreen TV,1,300.0,2022-12-10 17:23:00,397 Wilson St,Seattle,WA
321862,Google Phone,1,600.0,2022-12-05 12:44:00,776 South St,Los Angeles,CA
321884,Bose SoundSport Headphones,1,99.99,2022-12-27 13:37:00,157 Highland St,Los Angeles,CA
321887,ThinkPad Laptop,1,999.99,2022-12-23 18:40:00,984 Lincoln St,Atlanta,GA
321891,USB-C Charging Cable,2,11.95,2022-12-30 14:09:00,893 Wilson St,Atlanta,GA
321896,iPhone,1,800.0,2022-12-29 21:28:00,52 10th St,Portland,ME
321900,AAA Batteries (4-pack),2,2.99,2022-12-07 12:48:00,107 Wilson St,Portland,ME
321903,Lightning Charging Cable,1,14.95,2022-12-24 10:29:00,420 10th St,Los Angeles,CA
321906,USB-C Charging Cable,2,11.95,2022-12-04 17:45:00,404 Johnson St,San Francisco,CA
321910,AA Batteries (4-pack),4,3.84,2022-12-08 14:26:00,942 Forest St,San Francisco,CA
321912,AAA Batteries (4-pack),4,2.99,2022-12-07 00:14:00,797 Jefferson St,Portland,ME
321913,AA Batteries (4-pack),4,3.84,2022-12-28 17:04:00,547 Pine St,Portland,ME
321915,Bose SoundSport Headphones,1,99.99,2022-12-13 18:03:00,70 Cherry St,Portland,ME
321921,ThinkPad Laptop,1,999.99,2022-12-21 18:47:00,765 West St,Atlanta,GA
321924,iPhone,1,800.0,2022-12-02 01:41:00,616 Church St,Atlanta,GA
321940,27in FHD Monitor,1,149.99,2022-12-26 16:00:00,319 Spruce St,Portland,ME
321945,Apple Airpods Headphones,1,150.0,2022-12-12 19:41:00,113 Highland St,San Francisco,CA
321952,20in Monitor,1,109.99,2022-12-02 10:32:00,228 13th St,Seattle,WA
321958,Wired Headphones,1,11.99,2022-12-23 10:26:00,461 Willow St,Seattle,WA
321963,Lightning Charging Cable,2,14.95,2022-12-27 19:51:00,311 North St,New York City,NY
321964,Bose SoundSport Headphones,1,99.99,2022-12-18 15:06:00,700 11th St,Los Angeles,CA
321965,AA Batteries (4-pack),1,3.84,2022-12-28 08:33:00,912 River St,Seattle,WA
321966,USB-C Charging Cable,1,11.95,2022-12-01 16:51:00,614 Washington St,Portland,ME
321977,20in Monitor,1,109.99,2022-12-09 20:21:00,461 9th St,Boston,MA
321985,Macbook Pro Laptop,1,1700.0,2022-12-07 11:53:00,964 Lincoln St,Atlanta,GA
321986,Lightning Charging Cable,1,14.95,2022-12-04 18:17:00,840 Meadow St,Seattle,WA
321987,Vareebadd Phone,1,400.0,2022-12-14 21:49:00,191 Main St,Seattle,WA
321992,Apple Airpods Headphones,1,150.0,2022-12-06 17:35:00,153 12th St,Los Angeles,CA
321994,AAA Batteries (4-pack),4,2.99,2022-12-18 19:14:00,834 Adams St,Atlanta,GA
322011,Lightning Charging Cable,1,14.95,2022-12-29 10:51:00,505 Johnson St,Atlanta,GA
322013,Apple Airpods Headphones,1,150.0,2022-12-17 13:13:00,692 Johnson St,Boston,MA
322016,Flatscreen TV,1,300.0,2022-12-29 20:22:00,552 West St,Los Angeles,CA
322023,ThinkPad Laptop,1,999.99,2022-12-28 16:14:00,355 Park St,San Francisco,CA
322025,USB-C Charging Cable,2,11.95,2022-12-12 22:35:00,181 Chestnut St,New York City,NY
322048,Lightning Charging Cable,2,14.95,2022-12-29 21:17:00,769 Meadow St,Los Angeles,CA
322053,AAA Batteries (4-pack),4,2.99,2022-12-25 11:04:00,268 Maple St,Seattle,WA
322069,AAA Batteries (4-pack),2,2.99,2022-12-29 22:06:00,582 Jefferson St,Los Angeles,CA
322070,Lightning Charging Cable,2,14.95,2022-12-24 23:34:00,963 Pine St,Seattle,WA
322073,AA Batteries (4-pack),1,3.84,2022-12-06 07:52:00,28 Jackson St,Seattle,WA
322078,Apple Airpods Headphones,1,150.0,2022-12-15 00:01:00,536 Center St,Los Angeles,CA
322083,Google Phone,1,600.0,2022-12-08 21:32:00,316 Church St,Los Angeles,CA
322091,27in FHD Monitor,1,149.99,2022-12-18 21:18:00,584 Cedar St,Portland,ME
322097,AA Batteries (4-pack),1,3.84,2022-12-03 08:09:00,193 Washington St,Portland,ME
322104,34in Ultrawide Monitor,1,379.99,2022-12-08 19:59:00,576 12th St,Los Angeles,CA
322108,USB-C Charging Cable,2,11.95,2022-12-24 21:17:00,465 Walnut St,Dallas,TX
322115,Lightning Charging Cable,1,14.95,2022-12-18 14:32:00,541 Madison St,Boston,MA
322117,AA Batteries (4-pack),2,3.84,2022-12-28 16:19:00,407 2nd St,Seattle,WA
322120,Apple Airpods Headphones,1,150.0,2022-12-10 11:11:00,890 14th St,Boston,MA
322137,AAA Batteries (4-pack),4,2.99,2022-12-30 21:51:00,856 River St,Seattle,WA
322146,Lightning Charging Cable,1,14.95,2022-12-15 18:05:00,826 Park St,Atlanta,GA
322148,Lightning Charging Cable,1,14.95,2022-12-30 10:30:00,195 1st St,San Francisco,CA
322150,Lightning Charging Cable,1,14.95,2022-12-15 13:00:00,318 9th St,Boston,MA
322160,Flatscreen TV,1,300.0,2022-12-22 08:10:00,385 6th St,Portland,ME
322164,Bose SoundSport Headphones,1,99.99,2022-12-11 15:03:00,740 Adams St,New York City,NY
322169,Flatscreen TV,1,300.0,2022-12-04 07:41:00,585 Park St,Portland,OR
322178,Lightning Charging Cable,2,14.95,2022-12-27 14:56:00,859 Ridge St,Los Angeles,CA
322193,Lightning Charging Cable,2,14.95,2022-12-21 17:45:00,369 12th St,Portland,ME
322205,Lightning Charging Cable,2,14.95,2022-12-11 15:27:00,567 Lake St,Portland,ME
322206,AA Batteries (4-pack),2,3.84,2022-12-13 09:55:00,393 14th St,San Francisco,CA
322219,Wired Headphones,1,11.99,2022-12-17 21:51:00,305 1st St,Portland,ME
322233,AAA Batteries (4-pack),2,2.99,2022-12-04 00:05:00,482 Cherry St,San Francisco,CA
322240,Lightning Charging Cable,1,14.95,2022-12-01 20:46:00,938 14th St,Portland,OR
322250,AA Batteries (4-pack),4,3.84,2022-12-24 12:17:00,469 Pine St,San Francisco,CA
322265,Lightning Charging Cable,4,14.95,2022-12-01 20:50:00,696 Hickory St,New York City,NY
322268,Wired Headphones,2,11.99,2022-12-27 23:18:00,230 7th St,San Francisco,CA
322281,AA Batteries (4-pack),4,3.84,2022-12-29 06:36:00,365 Willow St,Seattle,WA
322284,27in FHD Monitor,1,149.99,2022-12-04 17:59:00,926 Wilson St,Dallas,TX
322298,Wired Headphones,2,11.99,2022-12-05 16:36:00,801 Walnut St,Portland,ME
322302,Wired Headphones,2,11.99,2022-12-30 20:25:00,192 Walnut St,Boston,MA
322309,27in 4K Gaming Monitor,1,389.99,2022-12-25 10:40:00,551 Lincoln St,Dallas,TX
322310,Google Phone,1,600.0,2022-12-28 06:20:00,906 Highland St,Austin,TX
322333,USB-C Charging Cable,2,11.95,2022-12-22 21:12:00,924 Ridge St,Portland,ME
322352,AAA Batteries (4-pack),6,2.99,2022-12-02 09:54:00,722 River St,Atlanta,GA
322353,Apple Airpods Headphones,1,150.0,2022-12-17 13:32:00,141 Walnut St,San Francisco,CA
322360,AA Batteries (4-pack),2,3.84,2022-12-25 00:02:00,449 13th St,Los Angeles,CA
322368,Lightning Charging Cable,2,14.95,2022-12-10 12:21:00,523 Cedar St,Boston,MA
322372,iPhone,1,800.0,2022-12-02 08:49:00,625 Elm St,Seattle,WA
322384,AAA Batteries (4-pack),2,2.99,2022-12-27 18:03:00,315 Washington St,San Francisco,CA
322386,Apple Airpods Headphones,1,150.0,2022-12-19 15:42:00,223 Jefferson St,Boston,MA
322389,Wired Headphones,2,11.99,2022-12-03 17:22:00,212 1st St,Atlanta,GA
322395,Bose SoundSport Headphones,1,99.99,2022-12-04 18:39:00,777 Chestnut St,Los Angeles,CA
322408,Wired Headphones,1,11.99,2022-12-26 15:03:00,38 Highland St,Boston,MA
322415,Apple Airpods Headphones,1,150.0,2022-12-26 12:14:00,826 Walnut St,Portland,OR
322416,iPhone,1,800.0,2022-12-03 09:38:00,400 Washington St,San Francisco,CA
322416,Lightning Charging Cable,2,14.95,2022-12-03 09:38:00,400 Washington St,San Francisco,CA
322420,USB-C Charging Cable,1,11.95,2022-12-15 19:34:00,186 Lakeview St,Austin,TX
322437,Wired Headphones,1,11.99,2022-12-01 22:06:00,532 Elm St,San Francisco,CA
322438,AA Batteries (4-pack),4,3.84,2022-12-17 08:45:00,135 9th St,Seattle,WA
322440,Apple Airpods Headphones,1,150.0,2022-12-21 14:46:00,890 Jackson St,Dallas,TX
322442,iPhone,1,800.0,2022-12-22 20:44:00,568 Walnut St,Boston,MA
